x_m,y_m,psi_rad,rank,sigma_min,rank_rejected,sigma_rejected,gamma_feasible,rejection_reason,solver_status
0.912,-0.285,0.785398,3,0.204596,0,0,0,solver_infeasible,primal infeasible
0.912,-0.2755,0.785398,3,0.205424,0,0,0,solver_infeasible,primal infeasible
0.912,-0.266,0.785398,3,0.206244,0,0,0,solver_infeasible,primal infeasible
0.912,-0.2565,0.785398,3,0.207055,0,0,0,solver_infeasible,primal infeasible
0.912,-0.247,0.785398,3,0.207859,0,0,0,solver_infeasible,primal infeasible
0.912,-0.2375,0.785398,3,0.208656,0,0,0,solver_infeasible,primal infeasible
0.912,-0.228,0.785398,3,0.209447,0,0,0,solver_infeasible,primal infeasible
0.912,-0.2185,0.785398,3,0.210233,0,0,0,solver_infeasible,primal infeasible
0.912,-0.209,0.785398,3,0.211014,0,0,0,solver_infeasible,primal infeasible
0.912,-0.1995,0.785398,3,0.211791,0,0,0,solver_infeasible,primal infeasible
0.912,-0.19,0.785398,3,0.212564,0,0,0,solver_infeasible,primal infeasible
0.912,-0.1805,0.785398,3,0.213334,0,0,0,solver_infeasible,primal infeasible
0.912,-0.171,0.785398,3,0.214102,0,0,0,solver_infeasible,primal infeasible
0.912,-0.1615,0.785398,3,0.214868,0,0,0,solver_infeasible,primal infeasible
0.912,-0.152,0.785398,3,0.215633,0,0,0,solver_infeasible,primal infeasible
0.912,-0.1425,0.785398,3,0.216397,0,0,0,solver_infeasible,primal infeasible
0.912,-0.133,0.785398,3,0.21716,0,0,0,solver_infeasible,primal infeasible
0.912,-0.1235,0.785398,3,0.217924,0,0,0,solver_infeasible,primal infeasible
0.912,-0.114,0.785398,3,0.218689,0,0,0,solver_infeasible,primal infeasible
0.912,-0.1045,0.785398,3,0.219454,0,0,0,solver_infeasible,primal infeasible
0.912,-0.095,0.785398,3,0.220222,0,0,0,solver_infeasible,primal infeasible
0.912,-0.0855,0.785398,3,0.220991,0,0,0,solver_infeasible,primal infeasible
0.912,-0.076,0.785398,3,0.221764,0,0,0,solver_infeasible,primal infeasible
0.912,-0.0665,0.785398,3,0.222539,0,0,0,solver_infeasible,primal infeasible
0.912,-0.057,0.785398,3,0.223318,0,0,0,solver_infeasible,primal infeasible
0.912,-0.0475,0.785398,3,0.224101,0,0,0,solver_infeasible,primal infeasible
0.912,-0.038,0.785398,3,0.224889,0,0,0,solver_infeasible,primal infeasible
0.912,-0.0285,0.785398,3,0.225681,0,0,0,solver_infeasible,primal infeasible
0.912,-0.019,0.785398,3,0.22648,0,0,0,solver_infeasible,primal infeasible
0.912,-0.0095,0.785398,3,0.227284,0,0,0,solver_infeasible,primal infeasible
0.912,0,0.785398,3,0.228094,0,0,0,solver_infeasible,primal infeasible
0.912,0.0095,0.785398,3,0.228911,0,0,0,solver_infeasible,primal infeasible
0.912,0.019,0.785398,3,0.229736,0,0,0,solver_infeasible,primal infeasible
0.912,0.0285,0.785398,3,0.230569,0,0,0,solver_infeasible,primal infeasible
0.912,0.038,0.785398,3,0.23141,0,0,0,solver_infeasible,primal infeasible
0.912,0.0475,0.785398,3,0.232259,0,0,0,solver_infeasible,primal infeasible
0.912,0.057,0.785398,3,0.233119,0,0,0,solver_infeasible,primal infeasible
0.912,0.0665,0.785398,3,0.233988,0,0,0,solver_infeasible,primal infeasible
0.912,0.076,0.785398,3,0.234867,0,0,0,solver_infeasible,primal infeasible
0.912,0.0855,0.785398,3,0.235758,0,0,0,solver_infeasible,primal infeasible
0.912,0.095,0.785398,3,0.23666,0,0,0,solver_infeasible,primal infeasible
0.912,0.1045,0.785398,3,0.237574,0,0,0,solver_infeasible,primal infeasible
0.912,0.114,0.785398,3,0.238502,0,0,0,solver_infeasible,primal infeasible
0.912,0.1235,0.785398,3,0.239442,0,0,0,solver_infeasible,primal infeasible
0.912,0.133,0.785398,3,0.240397,0,0,0,solver_infeasible,primal infeasible
0.912,0.1425,0.785398,3,0.241366,0,0,0,solver_infeasible,primal infeasible
0.912,0.152,0.785398,3,0.242351,0,0,0,solver_infeasible,primal infeasible
0.912,0.1615,0.785398,3,0.243352,0,0,0,solver_infeasible,primal infeasible
0.912,0.171,0.785398,3,0.24437,0,0,0,solver_infeasible,primal infeasible
0.912,0.1805,0.785398,3,0.245405,0,0,0,solver_infeasible,primal infeasible
0.912,0.19,0.785398,3,0.246459,0,0,0,solver_infeasible,primal infeasible
0.912,0.1995,0.785398,3,0.247533,0,0,0,solver_infeasible,primal infeasible
0.912,0.209,0.785398,3,0.248627,0,0,0,solver_infeasible,primal infeasible
0.912,0.2185,0.785398,3,0.249742,0,0,0,solver_infeasible,primal infeasible
0.912,0.228,0.785398,3,0.250879,0,0,0,solver_infeasible,primal infeasible
0.912,0.2375,0.785398,3,0.25204,0,0,0,solver_infeasible,primal infeasible
0.912,0.247,0.785398,3,0.253225,0,0,0,solver_infeasible,primal infeasible
0.912,0.2565,0.785398,3,0.254436,0,0,0,solver_infeasible,primal infeasible
0.912,0.266,0.785398,3,0.255674,0,0,0,solver_infeasible,primal infeasible
0.912,0.2755,0.785398,3,0.256939,0,0,0,solver_infeasible,primal infeasible
0.912,0.285,0.785398,3,0.258235,0,0,0,solver_infeasible,primal infeasible
0.912,0.2945,0.785398,3,0.259562,0,0,0,solver_infeasible,primal infeasible
0.912,0.304,0.785398,3,0.260921,0,0,0,solver_infeasible,primal infeasible
0.912,0.3135,0.785398,3,0.262315,0,0,0,solver_infeasible,primal infeasible
0.912,0.323,0.785398,3,0.263745,0,0,0,solver_infeasible,primal infeasible
0.912,0.3325,0.785398,3,0.265214,0,0,0,solver_infeasible,primal infeasible
0.912,0.342,0.785398,3,0.266722,0,0,0,solver_infeasible,primal infeasible
0.912,0.3515,0.785398,3,0.268273,0,0,0,solver_infeasible,primal infeasible
0.912,0.361,0.785398,3,0.269868,0,0,0,solver_infeasible,primal infeasible
0.912,0.3705,0.785398,3,0.271511,0,0,0,solver_infeasible,primal infeasible
0.912,0.38,0.785398,3,0.273204,0,0,0,solver_infeasible,primal infeasible
0.912,0.3895,0.785398,3,0.274949,0,0,0,solver_infeasible,primal infeasible
0.912,0.399,0.785398,3,0.276751,0,0,0,solver_infeasible,primal infeasible
0.912,0.4085,0.785398,3,0.278612,0,0,0,solver_infeasible,primal infeasible
0.912,0.418,0.785398,3,0.280535,0,0,0,solver_infeasible,primal infeasible
0.912,0.4275,0.785398,3,0.282525,0,0,0,solver_infeasible,primal infeasible
0.912,0.437,0.785398,3,0.284586,0,0,0,solver_infeasible,primal infeasible
0.912,0.4465,0.785398,3,0.286722,0,0,0,solver_infeasible,primal infeasible
0.912,0.456,0.785398,3,0.288939,0,0,0,solver_infeasible,primal infeasible
0.912,0.4655,0.785398,3,0.29124,0,0,0,solver_infeasible,primal infeasible
0.912,0.475,0.785398,3,0.293632,0,0,0,solver_infeasible,primal infeasible
0.912,0.4845,0.785398,3,0.296121,0,0,0,solver_infeasible,primal infeasible
0.912,0.494,0.785398,3,0.298713,0,0,0,solver_infeasible,primal infeasible
0.912,0.5035,0.785398,3,0.301414,0,0,0,solver_infeasible,primal infeasible
0.912,0.513,0.785398,3,0.304233,0,0,0,solver_infeasible,primal infeasible
0.912,0.5225,0.785398,3,0.307176,0,0,0,solver_infeasible,primal infeasible
0.912,0.532,0.785398,3,0.310252,0,0,0,solver_infeasible,primal infeasible
0.912,0.5415,0.785398,3,0.313468,0,0,0,solver_infeasible,primal infeasible
0.912,0.551,0.785398,3,0.316834,0,0,0,solver_infeasible,primal infeasible
0.912,0.5605,0.785398,3,0.320358,0,0,0,solver_infeasible,primal infeasible
0.912,0.57,0.785398,3,0.324049,0,0,0,solver_infeasible,primal infeasible
0.912,0.5795,0.785398,3,0.327913,0,0,0,solver_infeasible,primal infeasible
0.912,0.589,0.785398,3,0.331958,0,0,0,solver_infeasible,primal infeasible
0.912,0.5985,0.785398,3,0.336188,0,0,0,solver_infeasible,primal infeasible
0.912,0.608,0.785398,3,0.340604,0,0,0,solver_infeasible,primal infeasible
0.912,0.6175,0.785398,3,0.345203,0,0,0,solver_infeasible,primal infeasible
0.912,0.627,0.785398,3,0.349973,0,0,0,solver_infeasible,primal infeasible
0.912,0.6365,0.785398,3,0.354891,0,0,0,solver_infeasible,primal infeasible
0.912,0.646,0.785398,3,0.359921,0,0,0,solver_infeasible,primal infeasible
0.912,0.6555,0.785398,3,0.365003,0,0,0,solver_infeasible,primal infeasible
0.912,0.665,0.785398,3,0.370043,0,0,0,solver_infeasible,primal infeasible
0.912,0.6745,0.785398,3,0.374908,0,0,0,solver_infeasible,primal infeasible
0.912,0.684,0.785398,3,0.379402,0,0,0,solver_infeasible,primal infeasible
0.912,0.6935,0.785398,3,0.383255,0,0,0,solver_infeasible,primal infeasible
0.912,0.703,0.785398,3,0.386094,0,0,0,solver_infeasible,primal infeasible
0.912,0.7125,0.785398,3,0.387433,0,0,0,solver_infeasible,primal infeasible
0.912,0.722,0.785398,3,0.386665,0,0,0,solver_infeasible,primal infeasible
0.912,0.7315,0.785398,3,0.383078,0,0,0,solver_infeasible,primal infeasible
0.912,0.741,0.785398,3,0.375919,0,0,0,solver_infeasible,primal infeasible
0.912,0.7505,0.785398,3,0.364506,0,0,0,solver_infeasible,primal infeasible
0.912,0.76,0.785398,3,0.348388,0,0,0,solver_infeasible,primal infeasible
0.912,0.7695,0.785398,3,0.327504,0,0,0,solver_infeasible,primal infeasible
0.912,0.779,0.785398,3,0.302277,0,0,0,solver_infeasible,primal infeasible
0.912,0.7885,0.785398,3,0.273593,0,0,0,solver_infeasible,primal infeasible
0.912,0.798,0.785398,3,0.242652,0,0,0,solver_infeasible,primal infeasible
0.912,0.8075,0.785398,3,0.210746,0,0,0,solver_infeasible,primal infeasible
0.912,0.817,0.785398,3,0.179054,0,0,0,solver_infeasible,primal infeasible
0.912,0.8265,0.785398,3,0.148504,0,0,0,solver_infeasible,primal infeasible
0.912,0.836,0.785398,3,0.119723,0,0,0,solver_infeasible,primal infeasible
0.912,0.8455,0.785398,3,0.0930633,0,0,0,solver_infeasible,primal infeasible
0.912,0.855,0.785398,3,0.0686596,0,0,0,solver_infeasible,primal infeasible
0.912,0.8645,0.785398,3,0.046493,0,0,0,solver_infeasible,primal infeasible
0.912,0.874,0.785398,3,0.0264501,0,0,0,solver_infeasible,primal infeasible
0.912,0.8835,0.785398,3,0.0083674,0,0,0,solver_infeasible,primal infeasible
0.912,0.893,0.785398,3,0.00793944,0,0,0,solver_infeasible,primal infeasible
0.912,0.9025,0.785398,3,0.0226564,0,0,0,solver_infeasible,primal infeasible
0.912,0.912,0.785398,3,0.0359607,0,0,0,solver_infeasible,primal infeasible
0.912,0.9215,0.785398,3,0.0480149,0,0,0,solver_infeasible,primal infeasible
0.912,0.931,0.785398,3,0.0589652,0,0,0,solver_infeasible,primal infeasible
0.912,0.9405,0.785398,3,0.0689413,0,0,0,solver_infeasible,primal infeasible
0.912,0.95,0.785398,3,0.078057,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.95,0.785398,3,0.116582,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.9405,0.785398,3,0.0980772,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.931,0.785398,3,0.0804425,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.9215,0.785398,3,0.0637447,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.912,0.785398,3,0.0480149,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.9025,0.785398,3,0.0332561,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.893,0.785398,3,0.0194501,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.8835,0.785398,3,0.00656321,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.874,0.785398,3,0.00544811,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.8645,0.785398,3,0.0166336,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.855,0.785398,3,0.0270458,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.8455,0.785398,3,0.0367383,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.836,0.785398,3,0.0457636,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.8265,0.785398,3,0.0541724,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.817,0.785398,3,0.0620126,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.8075,0.785398,3,0.0693293,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.798,0.785398,3,0.0761646,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.7885,0.785398,3,0.0825571,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.779,0.785398,3,0.0885426,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.7695,0.785398,3,0.0941537,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.76,0.785398,3,0.0994206,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.7505,0.785398,3,0.104371,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.741,0.785398,3,0.109028,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.7315,0.785398,3,0.113417,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.722,0.785398,3,0.117557,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.7125,0.785398,3,0.121468,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.703,0.785398,3,0.125167,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.6935,0.785398,3,0.128669,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.684,0.785398,3,0.13199,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.6745,0.785398,3,0.135141,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.665,0.785398,3,0.138136,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.6555,0.785398,3,0.140985,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.646,0.785398,3,0.143699,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.6365,0.785398,3,0.146287,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.627,0.785398,3,0.148756,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.6175,0.785398,3,0.151117,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.608,0.785398,3,0.153374,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.5985,0.785398,3,0.155536,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.589,0.785398,3,0.157608,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.5795,0.785398,3,0.159596,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.57,0.785398,3,0.161506,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.5605,0.785398,3,0.163342,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.551,0.785398,3,0.165108,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.5415,0.785398,3,0.16681,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.532,0.785398,3,0.168451,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.5225,0.785398,3,0.170034,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.513,0.785398,3,0.171564,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.5035,0.785398,3,0.173043,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.494,0.785398,3,0.174474,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.4845,0.785398,3,0.17586,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.475,0.785398,3,0.177204,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.4655,0.785398,3,0.178509,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.456,0.785398,3,0.179775,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.4465,0.785398,3,0.181006,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.437,0.785398,3,0.182204,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.4275,0.785398,3,0.183371,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.418,0.785398,3,0.184508,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.4085,0.785398,3,0.185617,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.399,0.785398,3,0.1867,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.3895,0.785398,3,0.187758,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.38,0.785398,3,0.188792,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.3705,0.785398,3,0.189805,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.361,0.785398,3,0.190797,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.3515,0.785398,3,0.19177,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.342,0.785398,3,0.192725,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.3325,0.785398,3,0.193662,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.323,0.785398,3,0.194584,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.3135,0.785398,3,0.19549,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.304,0.785398,3,0.196383,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.2945,0.785398,3,0.197262,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.285,0.785398,3,0.19813,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.2755,0.785398,3,0.198986,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.266,0.785398,3,0.199831,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.2565,0.785398,3,0.200667,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.247,0.785398,3,0.201493,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.2375,0.785398,3,0.202312,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.228,0.785398,3,0.203123,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.2185,0.785398,3,0.203927,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.209,0.785398,3,0.204725,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.1995,0.785398,3,0.205517,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.19,0.785398,3,0.206304,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.1805,0.785398,3,0.207087,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.171,0.785398,3,0.207867,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.1615,0.785398,3,0.208643,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.152,0.785398,3,0.209416,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.1425,0.785398,3,0.210187,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.133,0.785398,3,0.210957,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.1235,0.785398,3,0.211725,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.114,0.785398,3,0.212493,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.1045,0.785398,3,0.213261,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.095,0.785398,3,0.21403,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.0855,0.785398,3,0.214799,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.076,0.785398,3,0.215569,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.0665,0.785398,3,0.216342,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.057,0.785398,3,0.217116,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.0475,0.785398,3,0.217894,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.038,0.785398,3,0.218675,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.0285,0.785398,3,0.219459,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.019,0.785398,3,0.220248,0,0,0,solver_infeasible,primal infeasible
0.9215,-0.0095,0.785398,3,0.221041,0,0,0,solver_infeasible,primal infeasible
0.9215,0,0.785398,3,0.221839,0,0,0,solver_infeasible,primal infeasible
0.9215,0.0095,0.785398,3,0.222643,0,0,0,solver_infeasible,primal infeasible
0.9215,0.019,0.785398,3,0.223453,0,0,0,solver_infeasible,primal infeasible
0.9215,0.0285,0.785398,3,0.224269,0,0,0,solver_infeasible,primal infeasible
0.9215,0.038,0.785398,3,0.225093,0,0,0,solver_infeasible,primal infeasible
0.9215,0.0475,0.785398,3,0.225924,0,0,0,solver_infeasible,primal infeasible
0.9215,0.057,0.785398,3,0.226762,0,0,0,solver_infeasible,primal infeasible
0.9215,0.0665,0.785398,3,0.22761,0,0,0,solver_infeasible,primal infeasible
0.9215,0.076,0.785398,3,0.228466,0,0,0,solver_infeasible,primal infeasible
0.9215,0.0855,0.785398,3,0.229332,0,0,0,solver_infeasible,primal infeasible
0.9215,0.095,0.785398,3,0.230208,0,0,0,solver_infeasible,primal infeasible
0.9215,0.1045,0.785398,3,0.231095,0,0,0,solver_infeasible,primal infeasible
0.9215,0.114,0.785398,3,0.231993,0,0,0,solver_infeasible,primal infeasible
0.9215,0.1235,0.785398,3,0.232902,0,0,0,solver_infeasible,primal infeasible
0.9215,0.133,0.785398,3,0.233825,0,0,0,solver_infeasible,primal infeasible
0.9215,0.1425,0.785398,3,0.23476,0,0,0,solver_infeasible,primal infeasible
0.9215,0.152,0.785398,3,0.235709,0,0,0,solver_infeasible,primal infeasible
0.9215,0.1615,0.785398,3,0.236672,0,0,0,solver_infeasible,primal infeasible
0.9215,0.171,0.785398,3,0.237651,0,0,0,solver_infeasible,primal infeasible
0.9215,0.1805,0.785398,3,0.238646,0,0,0,solver_infeasible,primal infeasible
0.9215,0.19,0.785398,3,0.239657,0,0,0,solver_infeasible,primal infeasible
0.9215,0.1995,0.785398,3,0.240686,0,0,0,solver_infeasible,primal infeasible
0.9215,0.209,0.785398,3,0.241733,0,0,0,solver_infeasible,primal infeasible
0.9215,0.2185,0.785398,3,0.242799,0,0,0,solver_infeasible,primal infeasible
0.9215,0.228,0.785398,3,0.243886,0,0,0,solver_infeasible,primal infeasible
0.9215,0.2375,0.785398,3,0.244994,0,0,0,solver_infeasible,primal infeasible
0.9215,0.247,0.785398,3,0.246124,0,0,0,solver_infeasible,primal infeasible
0.9215,0.2565,0.785398,3,0.247278,0,0,0,solver_infeasible,primal infeasible
0.9215,0.266,0.785398,3,0.248457,0,0,0,solver_infeasible,primal infeasible
0.9215,0.2755,0.785398,3,0.249661,0,0,0,solver_infeasible,primal infeasible
0.9215,0.285,0.785398,3,0.250893,0,0,0,solver_infeasible,primal infeasible
0.9215,0.2945,0.785398,3,0.252153,0,0,0,solver_infeasible,primal infeasible
0.9215,0.304,0.785398,3,0.253443,0,0,0,solver_infeasible,primal infeasible
0.9215,0.3135,0.785398,3,0.254766,0,0,0,solver_infeasible,primal infeasible
0.9215,0.323,0.785398,3,0.256122,0,0,0,solver_infeasible,primal infeasible
0.9215,0.3325,0.785398,3,0.257513,0,0,0,solver_infeasible,primal infeasible
0.9215,0.342,0.785398,3,0.258942,0,0,0,solver_infeasible,primal infeasible
0.9215,0.3515,0.785398,3,0.26041,0,0,0,solver_infeasible,primal infeasible
0.9215,0.361,0.785398,3,0.26192,0,0,0,solver_infeasible,primal infeasible
0.9215,0.3705,0.785398,3,0.263474,0,0,0,solver_infeasible,primal infeasible
0.9215,0.38,0.785398,3,0.265075,0,0,0,solver_infeasible,primal infeasible
0.9215,0.3895,0.785398,3,0.266726,0,0,0,solver_infeasible,primal infeasible
0.9215,0.399,0.785398,3,0.26843,0,0,0,solver_infeasible,primal infeasible
0.9215,0.4085,0.785398,3,0.270189,0,0,0,solver_infeasible,primal infeasible
0.9215,0.418,0.785398,3,0.272009,0,0,0,solver_infeasible,primal infeasible
0.9215,0.4275,0.785398,3,0.273892,0,0,0,solver_infeasible,primal infeasible
0.9215,0.437,0.785398,3,0.275842,0,0,0,solver_infeasible,primal infeasible
0.9215,0.4465,0.785398,3,0.277865,0,0,0,solver_infeasible,primal infeasible
0.9215,0.456,0.785398,3,0.279965,0,0,0,solver_infeasible,primal infeasible
0.9215,0.4655,0.785398,3,0.282147,0,0,0,solver_infeasible,primal infeasible
0.9215,0.475,0.785398,3,0.284418,0,0,0,solver_infeasible,primal infeasible
0.9215,0.4845,0.785398,3,0.286783,0,0,0,solver_infeasible,primal infeasible
0.9215,0.494,0.785398,3,0.28925,0,0,0,solver_infeasible,primal infeasible
0.9215,0.5035,0.785398,3,0.291825,0,0,0,solver_infeasible,primal infeasible
0.9215,0.513,0.785398,3,0.294517,0,0,0,solver_infeasible,primal infeasible
0.9215,0.5225,0.785398,3,0.297335,0,0,0,solver_infeasible,primal infeasible
0.9215,0.532,0.785398,3,0.300287,0,0,0,solver_infeasible,primal infeasible
0.9215,0.5415,0.785398,3,0.303385,0,0,0,solver_infeasible,primal infeasible
0.9215,0.551,0.785398,3,0.306638,0,0,0,solver_infeasible,primal infeasible
0.9215,0.5605,0.785398,3,0.310058,0,0,0,solver_infeasible,primal infeasible
0.9215,0.57,0.785398,3,0.313657,0,0,0,solver_infeasible,primal infeasible
0.9215,0.5795,0.785398,3,0.317446,0,0,0,solver_infeasible,primal infeasible
0.9215,0.589,0.785398,3,0.321439,0,0,0,solver_infeasible,primal infeasible
0.9215,0.5985,0.785398,3,0.325647,0,0,0,solver_infeasible,primal infeasible
0.9215,0.608,0.785398,3,0.33008,0,0,0,solver_infeasible,primal infeasible
0.9215,0.6175,0.785398,3,0.334746,0,0,0,solver_infeasible,primal infeasible
0.9215,0.627,0.785398,3,0.339648,0,0,0,solver_infeasible,primal infeasible
0.9215,0.6365,0.785398,3,0.344782,0,0,0,solver_infeasible,primal infeasible
0.9215,0.646,0.785398,3,0.350133,0,0,0,solver_infeasible,primal infeasible
0.9215,0.6555,0.785398,3,0.355666,0,0,0,solver_infeasible,primal infeasible
0.9215,0.665,0.785398,3,0.361322,0,0,0,solver_infeasible,primal infeasible
0.9215,0.6745,0.785398,3,0.367001,0,0,0,solver_infeasible,primal infeasible
0.9215,0.684,0.785398,3,0.372547,0,0,0,solver_infeasible,primal infeasible
0.9215,0.6935,0.785398,3,0.377721,0,0,0,solver_infeasible,primal infeasible
0.9215,0.703,0.785398,3,0.38217,0,0,0,solver_infeasible,primal infeasible
0.9215,0.7125,0.785398,3,0.385393,0,0,0,solver_infeasible,primal infeasible
0.9215,0.722,0.785398,3,0.386712,0,0,0,solver_infeasible,primal infeasible
0.9215,0.7315,0.785398,3,0.385255,0,0,0,solver_infeasible,primal infeasible
0.9215,0.741,0.785398,3,0.380004,0,0,0,solver_infeasible,primal infeasible
0.9215,0.7505,0.785398,3,0.369921,0,0,0,solver_infeasible,primal infeasible
0.9215,0.76,0.785398,3,0.354182,0,0,0,solver_infeasible,primal infeasible
0.9215,0.7695,0.785398,3,0.332459,0,0,0,solver_infeasible,primal infeasible
0.9215,0.779,0.785398,3,0.305147,0,0,0,solver_infeasible,primal infeasible
0.9215,0.7885,0.785398,3,0.273383,0,0,0,solver_infeasible,primal infeasible
0.9215,0.798,0.785398,3,0.238821,0,0,0,solver_infeasible,primal infeasible
0.9215,0.8075,0.785398,3,0.203257,0,0,0,solver_infeasible,primal infeasible
0.9215,0.817,0.785398,3,0.168278,0,0,0,solver_infeasible,primal infeasible
0.9215,0.8265,0.785398,3,0.13505,0,0,0,solver_infeasible,primal infeasible
0.9215,0.836,0.785398,3,0.10428,0,0,0,solver_infeasible,primal infeasible
0.9215,0.8455,0.785398,3,0.0762818,0,0,0,solver_infeasible,primal infeasible
0.9215,0.855,0.785398,3,0.051093,0,0,0,solver_infeasible,primal infeasible
0.9215,0.8645,0.785398,3,0.0285794,0,0,0,solver_infeasible,primal infeasible
0.9215,0.874,0.785398,3,0.00851804,0,0,0,solver_infeasible,primal infeasible
0.9215,0.8835,0.785398,3,0.00934811,0,0,0,solver_infeasible,primal infeasible
0.9215,0.893,0.785398,3,0.0252773,0,0,0,solver_infeasible,primal infeasible
0.9215,0.9025,0.785398,3,0.0395119,0,0,0,solver_infeasible,primal infeasible
