x_m,y_m,psi_rad,gamma_n,gamma_feasible,rank,sigma_min,rejection_reason,solver_status
-0.684,0.0285,0.785398,nan,0,3,0.354966,solver_infeasible,primal infeasible
-0.684,0.038,0.785398,nan,0,3,0.354295,solver_infeasible,primal infeasible
-0.684,0.0475,0.785398,nan,0,3,0.353645,solver_infeasible,primal infeasible
-0.684,0.057,0.785398,nan,0,3,0.353015,solver_infeasible,primal infeasible
-0.684,0.0665,0.785398,nan,0,3,0.352406,solver_infeasible,primal infeasible
-0.684,0.076,0.785398,nan,0,3,0.351817,solver_infeasible,primal infeasible
-0.684,0.0855,0.785398,nan,0,3,0.351248,solver_infeasible,primal infeasible
-0.684,0.095,0.785398,nan,0,3,0.3507,solver_infeasible,primal infeasible
-0.684,0.1045,0.785398,nan,0,3,0.350173,solver_infeasible,primal infeasible
-0.684,0.114,0.785398,nan,0,3,0.349665,solver_infeasible,primal infeasible
-0.684,0.1235,0.785398,nan,0,3,0.349179,solver_infeasible,primal infeasible
-0.684,0.133,0.785398,nan,0,3,0.348712,solver_infeasible,primal infeasible
-0.684,0.1425,0.785398,nan,0,3,0.348266,solver_infeasible,primal infeasible
-0.684,0.152,0.785398,nan,0,3,0.347841,solver_infeasible,primal infeasible
-0.684,0.1615,0.785398,nan,0,3,0.347436,solver_infeasible,primal infeasible
-0.684,0.171,0.785398,nan,0,3,0.347052,solver_infeasible,primal infeasible
-0.684,0.1805,0.785398,nan,0,3,0.346688,solver_infeasible,primal infeasible
-0.684,0.19,0.785398,nan,0,3,0.346345,solver_infeasible,primal infeasible
-0.684,0.1995,0.785398,nan,0,3,0.346023,solver_infeasible,primal infeasible
-0.684,0.209,0.785398,nan,0,3,0.345721,solver_infeasible,primal infeasible
-0.684,0.2185,0.785398,nan,0,3,0.345441,solver_infeasible,primal infeasible
-0.684,0.228,0.785398,nan,0,3,0.345181,solver_infeasible,primal infeasible
-0.684,0.2375,0.785398,nan,0,3,0.344942,solver_infeasible,primal infeasible
-0.684,0.247,0.785398,nan,0,3,0.344724,solver_infeasible,primal infeasible
-0.684,0.2565,0.785398,nan,0,3,0.344527,solver_infeasible,primal infeasible
-0.684,0.266,0.785398,nan,0,3,0.344352,solver_infeasible,primal infeasible
-0.684,0.2755,0.785398,nan,0,3,0.344198,solver_infeasible,primal infeasible
-0.684,0.285,0.785398,nan,0,3,0.344066,solver_infeasible,primal infeasible
-0.684,0.2945,0.785398,nan,0,3,0.343955,solver_infeasible,primal infeasible
-0.684,0.304,0.785398,nan,0,3,0.343866,solver_infeasible,primal infeasible
-0.684,0.3135,0.785398,nan,0,3,0.3438,solver_infeasible,primal infeasible
-0.684,0.323,0.785398,nan,0,3,0.343755,solver_infeasible,primal infeasible
-0.684,0.3325,0.785398,nan,0,3,0.343734,solver_infeasible,primal infeasible
-0.684,0.342,0.785398,nan,0,3,0.343735,solver_infeasible,primal infeasible
-0.684,0.3515,0.785398,nan,0,3,0.343759,solver_infeasible,primal infeasible
-0.684,0.361,0.785398,nan,0,3,0.343806,solver_infeasible,primal infeasible
-0.684,0.3705,0.785398,nan,0,3,0.343878,solver_infeasible,primal infeasible
-0.684,0.38,0.785398,nan,0,3,0.343973,solver_infeasible,primal infeasible
-0.684,0.3895,0.785398,nan,0,3,0.344092,solver_infeasible,primal infeasible
-0.684,0.399,0.785398,nan,0,3,0.344236,solver_infeasible,primal infeasible
-0.684,0.4085,0.785398,nan,0,3,0.344406,solver_infeasible,primal infeasible
-0.684,0.418,0.785398,nan,0,3,0.344601,solver_infeasible,primal infeasible
-0.684,0.4275,0.785398,nan,0,3,0.344822,solver_infeasible,primal infeasible
-0.684,0.437,0.785398,nan,0,3,0.345069,solver_infeasible,primal infeasible
-0.684,0.4465,0.785398,nan,0,3,0.345344,solver_infeasible,primal infeasible
-0.684,0.456,0.785398,nan,0,3,0.345646,solver_infeasible,primal infeasible
-0.684,0.4655,0.785398,nan,0,3,0.345977,solver_infeasible,primal infeasible
-0.684,0.475,0.785398,nan,0,3,0.346336,solver_infeasible,primal infeasible
-0.684,0.4845,0.785398,nan,0,3,0.346725,solver_infeasible,primal infeasible
-0.684,0.494,0.785398,nan,0,3,0.347145,solver_infeasible,primal infeasible
-0.684,0.5035,0.785398,nan,0,3,0.347595,solver_infeasible,primal infeasible
-0.684,0.513,0.785398,nan,0,3,0.348077,solver_infeasible,primal infeasible
-0.684,0.5225,0.785398,nan,0,3,0.348592,solver_infeasible,primal infeasible
-0.684,0.532,0.785398,nan,0,3,0.349141,solver_infeasible,primal infeasible
-0.684,0.5415,0.785398,nan,0,3,0.349725,solver_infeasible,primal infeasible
-0.684,0.551,0.785398,nan,0,3,0.350344,solver_infeasible,primal infeasible
-0.684,0.5605,0.785398,nan,0,3,0.350999,solver_infeasible,primal infeasible
-0.684,0.57,0.785398,nan,0,3,0.351693,solver_infeasible,primal infeasible
-0.684,0.5795,0.785398,nan,0,3,0.352426,solver_infeasible,primal infeasible
-0.684,0.589,0.785398,nan,0,3,0.353199,solver_infeasible,primal infeasible
-0.684,0.5985,0.785398,nan,0,3,0.354013,solver_infeasible,primal infeasible
-0.684,0.608,0.785398,nan,0,3,0.35487,solver_infeasible,primal infeasible
-0.684,0.6175,0.785398,nan,0,3,0.355771,solver_infeasible,primal infeasible
-0.684,0.627,0.785398,nan,0,3,0.356718,solver_infeasible,primal infeasible
-0.684,0.6365,0.785398,nan,0,3,0.357712,solver_infeasible,primal infeasible
-0.684,0.646,0.785398,nan,0,3,0.358754,solver_infeasible,primal infeasible
-0.684,0.6555,0.785398,nan,0,3,0.359846,solver_infeasible,primal infeasible
-0.684,0.665,0.785398,nan,0,3,0.360989,solver_infeasible,primal infeasible
-0.684,0.6745,0.785398,nan,0,3,0.362183,solver_infeasible,primal infeasible
-0.684,0.684,0.785398,nan,0,3,0.363432,solver_infeasible,primal infeasible
-0.684,0.6935,0.785398,nan,0,3,0.364734,solver_infeasible,primal infeasible
-0.684,0.703,0.785398,nan,0,3,0.36609,solver_infeasible,primal infeasible
-0.684,0.7125,0.785398,nan,0,3,0.367502,solver_infeasible,primal infeasible
-0.684,0.722,0.785398,nan,0,3,0.368968,solver_infeasible,primal infeasible
-0.684,0.7315,0.785398,nan,0,3,0.370487,solver_infeasible,primal infeasible
-0.684,0.741,0.785398,nan,0,3,0.372057,solver_infeasible,primal infeasible
-0.684,0.7505,0.785398,nan,0,3,0.373676,solver_infeasible,primal infeasible
-0.684,0.76,0.785398,nan,0,3,0.375337,solver_infeasible,primal infeasible
-0.684,0.7695,0.785398,nan,0,3,0.377033,solver_infeasible,primal infeasible
-0.684,0.779,0.785398,nan,0,3,0.378755,solver_infeasible,primal infeasible
-0.684,0.7885,0.785398,nan,0,3,0.38049,solver_infeasible,primal infeasible
-0.684,0.798,0.785398,nan,0,3,0.382218,solver_infeasible,primal infeasible
-0.684,0.8075,0.785398,nan,0,3,0.383916,solver_infeasible,primal infeasible
-0.684,0.817,0.785398,nan,0,3,0.385551,solver_infeasible,primal infeasible
-0.684,0.8265,0.785398,nan,0,3,0.387081,solver_infeasible,primal infeasible
-0.684,0.836,0.785398,nan,0,3,0.388451,solver_infeasible,primal infeasible
-0.684,0.8455,0.785398,nan,0,3,0.389589,solver_infeasible,primal infeasible
-0.684,0.855,0.785398,nan,0,3,0.390405,solver_infeasible,primal infeasible
-0.684,0.8645,0.785398,nan,0,3,0.390779,solver_infeasible,primal infeasible
-0.684,0.874,0.785398,nan,0,3,0.390563,solver_infeasible,primal infeasible
-0.684,0.8835,0.785398,nan,0,3,0.389571,solver_infeasible,primal infeasible
-0.684,0.893,0.785398,nan,0,3,0.387572,solver_infeasible,primal infeasible
-0.684,0.9025,0.785398,nan,0,3,0.38429,solver_infeasible,primal infeasible
-0.684,0.912,0.785398,nan,0,3,0.379402,solver_infeasible,primal infeasible
-0.684,0.9215,0.785398,nan,0,3,0.372547,solver_infeasible,primal infeasible
-0.684,0.931,0.785398,nan,0,3,0.363343,solver_infeasible,primal infeasible
-0.684,0.9405,0.785398,nan,0,3,0.351423,solver_infeasible,primal infeasible
-0.684,0.95,0.785398,nan,0,3,0.336481,solver_infeasible,primal infeasible
-0.6745,-0.95,0.785398,nan,0,3,0.106847,solver_infeasible,primal infeasible
-0.6745,-0.9405,0.785398,nan,0,3,0.116109,solver_infeasible,primal infeasible
-0.6745,-0.931,0.785398,nan,0,3,0.125544,solver_infeasible,primal infeasible
-0.6745,-0.9215,0.785398,nan,0,3,0.135141,solver_infeasible,primal infeasible
-0.6745,-0.912,0.785398,nan,0,3,0.144887,solver_infeasible,primal infeasible
-0.6745,-0.9025,0.785398,nan,0,3,0.154768,solver_infeasible,primal infeasible
-0.6745,-0.893,0.785398,nan,0,3,0.164766,solver_infeasible,primal infeasible
-0.6745,-0.8835,0.785398,nan,0,3,0.174862,solver_infeasible,primal infeasible
-0.6745,-0.874,0.785398,nan,0,3,0.185036,solver_infeasible,primal infeasible
-0.6745,-0.8645,0.785398,nan,0,3,0.195264,solver_infeasible,primal infeasible
-0.6745,-0.855,0.785398,nan,0,3,0.205522,solver_infeasible,primal infeasible
-0.6745,-0.8455,0.785398,nan,0,3,0.215781,solver_infeasible,primal infeasible
-0.6745,-0.836,0.785398,nan,0,3,0.226015,solver_infeasible,primal infeasible
-0.6745,-0.8265,0.785398,nan,0,3,0.236193,solver_infeasible,primal infeasible
-0.6745,-0.817,0.785398,nan,0,3,0.246284,solver_infeasible,primal infeasible
-0.6745,-0.8075,0.785398,nan,0,3,0.256257,solver_infeasible,primal infeasible
-0.6745,-0.798,0.785398,nan,0,3,0.26608,solver_infeasible,primal infeasible
-0.6745,-0.7885,0.785398,nan,0,3,0.275722,solver_infeasible,primal infeasible
-0.6745,-0.779,0.785398,nan,0,3,0.285151,solver_infeasible,primal infeasible
-0.6745,-0.7695,0.785398,nan,0,3,0.294337,solver_infeasible,primal infeasible
-0.6745,-0.76,0.785398,nan,0,3,0.303253,solver_infeasible,primal infeasible
-0.6745,-0.7505,0.785398,nan,0,3,0.311871,solver_infeasible,primal infeasible
-0.6745,-0.741,0.785398,nan,0,3,0.320167,solver_infeasible,primal infeasible
-0.6745,-0.7315,0.785398,nan,0,3,0.328119,solver_infeasible,primal infeasible
-0.6745,-0.722,0.785398,nan,0,3,0.335709,solver_infeasible,primal infeasible
-0.6745,-0.7125,0.785398,nan,0,3,0.342921,solver_infeasible,primal infeasible
-0.6745,-0.703,0.785398,nan,0,3,0.349743,solver_infeasible,primal infeasible
-0.6745,-0.6935,0.785398,nan,0,3,0.356166,solver_infeasible,primal infeasible
-0.6745,-0.684,0.785398,nan,0,3,0.362183,solver_infeasible,primal infeasible
-0.6745,-0.6745,0.785398,nan,0,3,0.367794,solver_infeasible,primal infeasible
-0.6745,-0.665,0.785398,nan,0,3,0.372998,solver_infeasible,primal infeasible
-0.6745,-0.6555,0.785398,nan,0,3,0.3778,solver_infeasible,primal infeasible
-0.6745,-0.646,0.785398,nan,0,3,0.382205,solver_infeasible,primal infeasible
-0.6745,-0.6365,0.785398,nan,0,3,0.386223,solver_infeasible,primal infeasible
-0.6745,-0.627,0.785398,nan,0,3,0.389865,solver_infeasible,primal infeasible
-0.6745,-0.6175,0.785398,nan,0,3,0.393143,solver_infeasible,primal infeasible
-0.6745,-0.608,0.785398,nan,0,3,0.396071,solver_infeasible,primal infeasible
-0.6745,-0.5985,0.785398,nan,0,3,0.398666,solver_infeasible,primal infeasible
-0.6745,-0.589,0.785398,nan,0,3,0.400942,solver_infeasible,primal infeasible
-0.6745,-0.5795,0.785398,nan,0,3,0.402918,solver_infeasible,primal infeasible
-0.6745,-0.57,0.785398,nan,0,3,0.40461,solver_infeasible,primal infeasible
-0.6745,-0.5605,0.785398,nan,0,3,0.406035,solver_infeasible,primal infeasible
-0.6745,-0.551,0.785398,nan,0,3,0.407211,solver_infeasible,primal infeasible
-0.6745,-0.5415,0.785398,nan,0,3,0.408155,solver_infeasible,primal infeasible
-0.6745,-0.532,0.785398,nan,0,3,0.408883,solver_infeasible,primal infeasible
-0.6745,-0.5225,0.785398,nan,0,3,0.409412,solver_infeasible,primal infeasible
-0.6745,-0.513,0.785398,nan,0,3,0.409756,solver_infeasible,primal infeasible
-0.6745,-0.5035,0.785398,nan,0,3,0.409932,solver_infeasible,primal infeasible
-0.6745,-0.494,0.785398,nan,0,3,0.409952,solver_infeasible,primal infeasible
-0.6745,-0.4845,0.785398,nan,0,3,0.409831,solver_infeasible,primal infeasible
-0.6745,-0.475,0.785398,nan,0,3,0.409581,solver_infeasible,primal infeasible
-0.6745,-0.4655,0.785398,nan,0,3,0.409213,solver_infeasible,primal infeasible
-0.6745,-0.456,0.785398,nan,0,3,0.40874,solver_infeasible,primal infeasible
-0.6745,-0.4465,0.785398,nan,0,3,0.408172,solver_infeasible,primal infeasible
-0.6745,-0.437,0.785398,nan,0,3,0.407518,solver_infeasible,primal infeasible
-0.6745,-0.4275,0.785398,nan,0,3,0.406787,solver_infeasible,primal infeasible
-0.6745,-0.418,0.785398,nan,0,3,0.405987,solver_infeasible,primal infeasible
-0.6745,-0.4085,0.785398,nan,0,3,0.405128,solver_infeasible,primal infeasible
-0.6745,-0.399,0.785398,nan,0,3,0.404214,solver_infeasible,primal infeasible
-0.6745,-0.3895,0.785398,nan,0,3,0.403254,solver_infeasible,primal infeasible
-0.6745,-0.38,0.785398,nan,0,3,0.402253,solver_infeasible,primal infeasible
-0.6745,-0.3705,0.785398,nan,0,3,0.401217,solver_infeasible,primal infeasible
-0.6745,-0.361,0.785398,nan,0,3,0.400151,solver_infeasible,primal infeasible
-0.6745,-0.3515,0.785398,nan,0,3,0.399059,solver_infeasible,primal infeasible
-0.6745,-0.342,0.785398,nan,0,3,0.397946,solver_infeasible,primal infeasible
-0.6745,-0.3325,0.785398,nan,0,3,0.396816,solver_infeasible,primal infeasible
-0.6745,-0.323,0.785398,nan,0,3,0.395673,solver_infeasible,primal infeasible
-0.6745,-0.3135,0.785398,nan,0,3,0.394519,solver_infeasible,primal infeasible
-0.6745,-0.304,0.785398,nan,0,3,0.393357,solver_infeasible,primal infeasible
-0.6745,-0.2945,0.785398,nan,0,3,0.392192,solver_infeasible,primal infeasible
-0.6745,-0.285,0.785398,nan,0,3,0.391024,solver_infeasible,primal infeasible
-0.6745,-0.2755,0.785398,nan,0,3,0.389856,solver_infeasible,primal infeasible
-0.6745,-0.266,0.785398,nan,0,3,0.38869,solver_infeasible,primal infeasible
-0.6745,-0.2565,0.785398,nan,0,3,0.387528,solver_infeasible,primal infeasible
-0.6745,-0.247,0.785398,nan,0,3,0.386372,solver_infeasible,primal infeasible
-0.6745,-0.2375,0.785398,nan,0,3,0.385224,solver_infeasible,primal infeasible
-0.6745,-0.228,0.785398,nan,0,3,0.384084,solver_infeasible,primal infeasible
-0.6745,-0.2185,0.785398,nan,0,3,0.382953,solver_infeasible,primal infeasible
-0.6745,-0.209,0.785398,nan,0,3,0.381834,solver_infeasible,primal infeasible
-0.6745,-0.1995,0.785398,nan,0,3,0.380727,solver_infeasible,primal infeasible
-0.6745,-0.19,0.785398,nan,0,3,0.379633,solver_infeasible,primal infeasible
-0.6745,-0.1805,0.785398,nan,0,3,0.378553,solver_infeasible,primal infeasible
-0.6745,-0.171,0.785398,nan,0,3,0.377487,solver_infeasible,primal infeasible
-0.6745,-0.1615,0.785398,nan,0,3,0.376436,solver_infeasible,primal infeasible
-0.6745,-0.152,0.785398,nan,0,3,0.375402,solver_infeasible,primal infeasible
-0.6745,-0.1425,0.785398,nan,0,3,0.374383,solver_infeasible,primal infeasible
-0.6745,-0.133,0.785398,nan,0,3,0.373382,solver_infeasible,primal infeasible
-0.6745,-0.1235,0.785398,nan,0,3,0.372398,solver_infeasible,primal infeasible
-0.6745,-0.114,0.785398,nan,0,3,0.371431,solver_infeasible,primal infeasible
-0.6745,-0.1045,0.785398,nan,0,3,0.370483,solver_infeasible,primal infeasible
-0.6745,-0.095,0.785398,nan,0,3,0.369553,solver_infeasible,primal infeasible
-0.6745,-0.0855,0.785398,nan,0,3,0.368642,solver_infeasible,primal infeasible
-0.6745,-0.076,0.785398,nan,0,3,0.367749,solver_infeasible,primal infeasible
-0.6745,-0.0665,0.785398,nan,0,3,0.366875,solver_infeasible,primal infeasible
-0.6745,-0.057,0.785398,nan,0,3,0.366021,solver_infeasible,primal infeasible
-0.6745,-0.0475,0.785398,nan,0,3,0.365186,solver_infeasible,primal infeasible
-0.6745,-0.038,0.785398,nan,0,3,0.364371,solver_infeasible,primal infeasible
-0.6745,-0.0285,0.785398,nan,0,3,0.363576,solver_infeasible,primal infeasible
-0.6745,-0.019,0.785398,nan,0,3,0.3628,solver_infeasible,primal infeasible
-0.6745,-0.0095,0.785398,nan,0,3,0.362044,solver_infeasible,primal infeasible
-0.6745,0,0.785398,nan,0,3,0.361308,solver_infeasible,primal infeasible
-0.6745,0.0095,0.785398,nan,0,3,0.360593,solver_infeasible,primal infeasible
-0.6745,0.019,0.785398,nan,0,3,0.359897,solver_infeasible,primal infeasible
-0.6745,0.0285,0.785398,nan,0,3,0.359221,solver_infeasible,primal infeasible
-0.6745,0.038,0.785398,nan,0,3,0.358566,solver_infeasible,primal infeasible
-0.6745,0.0475,0.785398,nan,0,3,0.357931,solver_infeasible,primal infeasible
-0.6745,0.057,0.785398,nan,0,3,0.357317,solver_infeasible,primal infeasible
-0.6745,0.0665,0.785398,nan,0,3,0.356722,solver_infeasible,primal infeasible
-0.6745,0.076,0.785398,nan,0,3,0.356148,solver_infeasible,primal infeasible
-0.6745,0.0855,0.785398,nan,0,3,0.355595,solver_infeasible,primal infeasible
-0.6745,0.095,0.785398,nan,0,3,0.355062,solver_infeasible,primal infeasible
-0.6745,0.1045,0.785398,nan,0,3,0.354549,solver_infeasible,primal infeasible
-0.6745,0.114,0.785398,nan,0,3,0.354057,solver_infeasible,primal infeasible
-0.6745,0.1235,0.785398,nan,0,3,0.353585,solver_infeasible,primal infeasible
-0.6745,0.133,0.785398,nan,0,3,0.353134,solver_infeasible,primal infeasible
-0.6745,0.1425,0.785398,nan,0,3,0.352704,solver_infeasible,primal infeasible
-0.6745,0.152,0.785398,nan,0,3,0.352294,solver_infeasible,primal infeasible
-0.6745,0.1615,0.785398,nan,0,3,0.351905,solver_infeasible,primal infeasible
-0.6745,0.171,0.785398,nan,0,3,0.351536,solver_infeasible,primal infeasible
-0.6745,0.1805,0.785398,nan,0,3,0.351189,solver_infeasible,primal infeasible
-0.6745,0.19,0.785398,nan,0,3,0.350862,solver_infeasible,primal infeasible
-0.6745,0.1995,0.785398,nan,0,3,0.350556,solver_infeasible,primal infeasible
-0.6745,0.209,0.785398,nan,0,3,0.350271,solver_infeasible,primal infeasible
-0.6745,0.2185,0.785398,nan,0,3,0.350008,solver_infeasible,primal infeasible
-0.6745,0.228,0.785398,nan,0,3,0.349765,solver_infeasible,primal infeasible
-0.6745,0.2375,0.785398,nan,0,3,0.349544,solver_infeasible,primal infeasible
-0.6745,0.247,0.785398,nan,0,3,0.349344,solver_infeasible,primal infeasible
-0.6745,0.2565,0.785398,nan,0,3,0.349165,solver_infeasible,primal infeasible
-0.6745,0.266,0.785398,nan,0,3,0.349009,solver_infeasible,primal infeasible
-0.6745,0.2755,0.785398,nan,0,3,0.348874,solver_infeasible,primal infeasible
-0.6745,0.285,0.785398,nan,0,3,0.348761,solver_infeasible,primal infeasible
-0.6745,0.2945,0.785398,nan,0,3,0.34867,solver_infeasible,primal infeasible
-0.6745,0.304,0.785398,nan,0,3,0.348601,solver_infeasible,primal infeasible
-0.6745,0.3135,0.785398,nan,0,3,0.348555,solver_infeasible,primal infeasible
-0.6745,0.323,0.785398,nan,0,3,0.348532,solver_infeasible,primal infeasible
-0.6745,0.3325,0.785398,nan,0,3,0.348531,solver_infeasible,primal infeasible
-0.6745,0.342,0.785398,nan,0,3,0.348554,solver_infeasible,primal infeasible
-0.6745,0.3515,0.785398,nan,0,3,0.348601,solver_infeasible,primal infeasible
-0.6745,0.361,0.785398,nan,0,3,0.348671,solver_infeasible,primal infeasible
-0.6745,0.3705,0.785398,nan,0,3,0.348765,solver_infeasible,primal infeasible
-0.6745,0.38,0.785398,nan,0,3,0.348884,solver_infeasible,primal infeasible
-0.6745,0.3895,0.785398,nan,0,3,0.349027,solver_infeasible,primal infeasible
-0.6745,0.399,0.785398,nan,0,3,0.349196,solver_infeasible,primal infeasible
-0.6745,0.4085,0.785398,nan,0,3,0.34939,solver_infeasible,primal infeasible
-0.6745,0.418,0.785398,nan,0,3,0.34961,solver_infeasible,primal infeasible
-0.6745,0.4275,0.785398,nan,0,3,0.349857,solver_infeasible,primal infeasible
-0.6745,0.437,0.785398,nan,0,3,0.35013,solver_infeasible,primal infeasible
-0.6745,0.4465,0.785398,nan,0,3,0.350431,solver_infeasible,primal infeasible
-0.6745,0.456,0.785398,nan,0,3,0.35076,solver_infeasible,primal infeasible
-0.6745,0.4655,0.785398,nan,0,3,0.351118,solver_infeasible,primal infeasible
-0.6745,0.475,0.785398,nan,0,3,0.351505,solver_infeasible,primal infeasible
-0.6745,0.4845,0.785398,nan,0,3,0.351921,solver_infeasible,primal infeasible
-0.6745,0.494,0.785398,nan,0,3,0.352368,solver_infeasible,primal infeasible
-0.6745,0.5035,0.785398,nan,0,3,0.352847,solver_infeasible,primal infeasible
-0.6745,0.513,0.785398,nan,0,3,0.353357,solver_infeasible,primal infeasible
-0.6745,0.5225,0.785398,nan,0,3,0.3539,solver_infeasible,primal infeasible
-0.6745,0.532,0.785398,nan,0,3,0.354477,solver_infeasible,primal infeasible
-0.6745,0.5415,0.785398,nan,0,3,0.355088,solver_infeasible,primal infeasible
-0.6745,0.551,0.785398,nan,0,3,0.355735,solver_infeasible,primal infeasible
-0.6745,0.5605,0.785398,nan,0,3,0.356418,solver_infeasible,primal infeasible
-0.6745,0.57,0.785398,nan,0,3,0.357138,solver_infeasible,primal infeasible
-0.6745,0.5795,0.785398,nan,0,3,0.357896,solver_infeasible,primal infeasible
-0.6745,0.589,0.785398,nan,0,3,0.358694,solver_infeasible,primal infeasible
-0.6745,0.5985,0.785398,nan,0,3,0.359531,solver_infeasible,primal infeasible
-0.6745,0.608,0.785398,nan,0,3,0.36041,solver_infeasible,primal infeasible
